time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,showers_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max,sunshine_duration,uv_index_max,shortwave_radiation_sum,et0_fao_evapotranspiration,weathercode,city
2023-10-14,18.3,10.8,11.5,11.5,0.0,0.0,29.0,61.2,31486.57,,10.49,2.35,65.0,Fribourg
2023-10-15,11.9,7.3,1.7,1.7,0.0,0.0,16.4,32.0,27162.68,,8.94,1.57,51.0,Fribourg
2023-10-16,11.4,3.8,0.0,0.0,0.0,0.0,16.4,34.2,33072.08,,12.88,1.68,3.0,Fribourg
2023-10-17,13.6,0.9,0.0,0.0,0.0,0.0,7.6,17.3,31682.53,,10.88,1.45,3.0,Fribourg
2023-10-18,12.9,6.0,0.5,0.5,0.0,0.0,5.4,16.9,18377.04,,8.15,1.13,51.0,Fribourg
2023-10-19,14.9,10.7,8.2,8.2,0.0,0.0,9.4,22.7,14835.51,,6.54,1.01,61.0,Fribourg
2023-10-20,14.2,10.8,22.2,22.2,0.0,0.0,23.8,47.5,4445.79,,3.21,0.94,63.0,Fribourg
2023-10-21,14.9,9.3,1.5,1.5,0.0,0.0,28.2,57.6,34290.28,,10.98,2.2,53.0,Fribourg
2023-10-22,14.6,7.1,0.0,0.0,0.0,0.0,13.2,27.7,34199.43,,11.66,1.76,3.0,Fribourg
2023-10-23,13.0,4.5,0.2,0.2,0.0,0.0,13.4,29.2,20103.93,,7.86,1.04,51.0,Fribourg
2023-10-24,12.3,7.9,19.9,19.9,0.0,0.0,10.5,24.5,7136.51,,3.06,0.54,63.0,Fribourg
2023-10-25,15.4,6.9,9.9,9.9,0.0,0.0,28.9,62.3,15914.39,,6.16,1.2,63.0,Fribourg
2023-10-26,14.0,10.1,14.6,14.6,0.0,0.0,28.6,58.0,535.7,,3.96,0.99,61.0,Fribourg
2023-10-27,12.9,9.0,16.4,16.4,0.0,0.0,28.8,58.3,31927.7,,8.64,1.51,63.0,Fribourg
2023-10-28,14.9,8.3,0.1,0.1,0.0,0.0,24.5,56.9,29144.75,,8.73,1.85,51.0,Fribourg
2023-10-29,17.5,7.0,0.0,0.0,0.0,0.0,19.0,43.6,30056.42,,8.94,1.99,3.0,Fribourg
2023-10-30,12.0,5.4,24.0,24.0,0.0,0.0,21.4,43.2,10820.87,,3.75,0.78,63.0,Fribourg
2023-10-31,11.2,6.5,2.5,2.5,0.0,0.0,30.8,62.6,12568.01,,4.77,1.12,61.0,Fribourg
2023-11-01,11.6,1.5,2.4,2.4,0.0,0.0,23.9,47.9,18649.98,,6.62,1.07,61.0,Fribourg
2023-11-02,8.7,5.7,20.0,20.0,0.0,0.0,27.0,54.0,1567.77,,1.35,0.44,63.0,Fribourg
2023-11-03,8.3,4.3,4.4,4.4,0.0,0.0,20.0,38.9,26668.7,,8.27,1.08,55.0,Fribourg
2023-11-04,9.3,4.2,15.5,15.5,0.0,0.0,23.1,48.6,2045.98,,2.19,0.8,63.0,Fribourg
2023-11-05,9.7,6.9,8.5,8.5,0.0,0.0,38.1,76.3,7442.87,,3.12,1.34,61.0,Fribourg
2023-11-06,11.0,6.1,1.0,1.0,0.0,0.0,28.1,57.6,21877.19,,7.28,1.36,53.0,Fribourg
